Unnamed: 0,month,country,site,category,popularity,cookies,bad_qs,tracked,https,requests,requests_tracking,content_length,requests_failed,has_blocking,script,iframe,beacon,image,stylesheet,font,xhr,plugin,media,referer_leaked,referer_leaked_header,referer_leaked_url,cookie_samesite_none,t_active,hosts,trackers,companies,registered_country,country_id
9178,2025-01,global,definebabe.com,Uncategorized,7.803227678014285e-05,0.0152228499686126,0.0220495919648462,0.0290332705586942,0.9996076585059636,13.720495919648462,0.1415568110483364,100357710.0853735,1.779817953546767,0.0,0.9832077840552416,0.1055398618957941,0.037586315128688,0.0938480853735091,0.5064344005021971,0.0070621468926553,0.1407721280602636,7.846829880728186e-05,0.4347143753923415,0.0281701192718141,0.0090238543628374,0.0149874450721908,0.0131826741996233,33960.27063716258,3.5553201506591336,3.3870056497175143,3.2532956685499057,PA,PAN
9179,2025-01,global,intervalworld.com,Uncategorized,7.803227678014285e-05,0.0060420590081607,0.0262868801004394,0.0302887633396107,0.9989799121155052,12.51098556183302,0.0903170119271814,77181.58851224105,1.88598556183302,0.0,0.8994036409290647,0.0505335844318895,0.0608129315756434,0.3530288763339611,0.0543785310734463,0.0299748901443816,0.9705743879472694,0.0,0.0004708097928436,0.1107972379158819,0.0,0.1090709353421217,0.0052573760200878,32450.913606403017,2.1526993094789706,1.9565285624607656,1.8213276836158192,US,USA
9180,2025-01,global,olx.in,E-Commerce,7.802615372013185e-05,0.1612650082398179,0.038217060346857,0.1867692066232441,0.9999215255434356,60.54963509377698,6.584713175861257,284566.98877815274,17.994349839127363,0.0,0.9901122184728872,0.6981087655967982,0.1455701169269402,0.6259907400141254,0.8818174684140312,0.8665149493839756,0.7043867221219493,0.0,0.0145177744644118,0.2862748175468885,0.0577572000313897,0.0831829239582516,0.022443694577415,71621.92615553638,9.906144549948992,9.801224201522404,5.873734599387899,NL,NLD
9183,2025-01,global,stockhouse.com,Business,7.800166148008787e-05,0.0263756966794881,0.4197346730512599,0.4337860114608682,1.0,35.29052515896067,4.514012088860978,2189301.3780516526,10.12960200957689,0.0,0.9977235261794488,0.040741031478138,0.0216657508438652,0.6563309521940498,0.1148441792919381,0.1107622262343983,0.6414946228118377,0.0,7.84990972603815e-05,0.0395635450192322,0.0189182824397519,0.0177407959808462,0.0227647382055106,40911.58968521862,6.302849517230552,4.361331344689536,4.010675877227412,CA,CAN
9184,2025-01,global,pennylane.com,Uncategorized,7.799553842007686e-05,0.0116972837180091,0.0598995132673889,0.0712042706861359,0.9998429894802952,240.82179306013504,18.14342910975036,205724.7856021353,155.9749568221071,0.0,0.9824933270529126,0.2023865598995132,0.3754906578740775,0.7748469147432878,0.8266603862458785,0.701365991521432,0.95407442298634,0.0011775788977861,0.020882399120741,0.1641544983513895,0.0010990736379337,0.1480609200816454,0.0032972209138012,146200.78403203015,9.743601821322027,7.894488930758361,7.124823363165332,FR,FRA
9186,2025-01,global,nudostar.tv,Adult,7.795267699999989e-05,0.116801508129762,0.0141387165187338,0.1274055455188123,0.999921451574896,157.60427303432567,1.406723745188909,52148.14138716519,9.105726180190088,0.0,0.8258581415442621,0.3490692011625167,0.3552745267457387,0.8173749116330218,0.5295734820516849,0.003141937004163,0.0790197156547011,0.0,0.0821616526588641,0.0343256617704815,0.0208153326525803,0.0128033932919644,0.1164873144293456,15256.080276490457,4.906605922551253,3.101798758934883,2.705914696410337,US,USA
9187,2025-01,global,mozaracing.com,Uncategorized,7.794655393998889e-05,0.1680282796543598,0.0187745483110761,0.1838177533385703,0.9996857816182246,61.48711704634721,0.896700706991359,1882996.3879811468,9.778083267871173,0.0,0.9978790259230164,0.9530243519245876,0.1069913589945011,0.8045561665357424,0.707541241162608,0.2416339355852317,0.9593872741555382,0.0,0.1732914375490966,0.9262372348782404,0.0354281225451688,0.3012568735271013,0.0505106048703849,37307.13315003928,11.332757266300078,7.1030636292223095,5.588845247446976,CN,CHN
9188,2025-01,global,kpopping.com,Uncategorized,7.794655393998889e-05,0.2435192458758837,0.0163393558523173,0.2519245875883739,0.9998428908091124,20.174234092694423,2.6347211311861742,152951.37910447762,10.032914375490966,0.0,0.9979575805184604,0.04241948153967,0.0358994501178318,0.0834249803613511,0.4961508248232522,0.0132757266300078,0.6800471327572662,0.0,0.0008641005498821,0.0445404556166535,0.0120974076983503,0.024980361351139,0.0133542812254516,22938.61759622938,4.717910447761194,4.58177533385703,3.4384131971720344,US,USA
9190,2025-01,global,tlc.com,Uncategorized,7.79404308799779e-05,0.4660224683792914,0.3475528321156415,0.6281718909576558,0.9977217377641606,189.98405216434912,27.378112970382592,7290189.567444419,43.94924974467751,0.0,0.995364914761568,0.8651111634849556,0.3317621179982716,0.989708539555346,0.9382512373320764,0.9490140623772488,0.9958362793620866,0.0,0.0283604367978631,0.3063084295702726,0.0064419828737528,0.2920103700212114,0.1288396574750569,59314.54309058056,26.96606174876267,19.10157907141173,15.56202372535156,US,USA
9191,2025-01,global,ae.com,Business,7.79281847599559e-05,0.2605484403237212,0.0930305649406773,0.3315785338257248,0.9995285613263142,222.8643042350908,1.9667635735051463,1188684.088237605,28.981928184175377,0.0,0.9926927005578692,0.8689400487153296,0.194861318456824,0.9899426416280348,0.8706686571855111,0.1086666142845918,0.9950498939262984,0.0013357429087766,0.1003378643828082,0.2957491946255991,0.0003142924491239,0.2809774495167753,0.2514339592991278,85230.52353264713,17.317671092951993,14.35939341557319,13.96134202875776,US,USA
9193,2025-01,global,artmajeur.com,Uncategorized,7.791593863993391e-05,0.1142632612966601,0.0407072691552062,0.1435756385068762,0.9997642436149312,15.53328094302554,0.9151277013752456,121765.6685265226,3.633241650294696,0.0,0.9933202357563852,0.4682121807465619,0.1701375245579567,0.3729666011787819,0.3078192534381139,0.1515127701375245,0.5493909626719057,0.0,0.0158742632612966,0.2412573673870334,0.0,0.1449901768172888,0.1033398821218074,27979.79332023576,4.913791748526522,4.805579567779961,2.947111984282908,FR,FRA
9194,2025-01,global,pastedownload.com,Uncategorized,7.790981557992291e-05,0.2907104684061616,0.0148538195535994,0.3054071046840616,0.9899402703552342,87.45520276642566,0.4621188305564288,125261.16370638165,48.25172901603269,0.0,0.9968563344860109,0.0144608613643508,0.3232474064759509,0.7593524049041182,0.6265325369380698,0.593838415592581,0.885020433825841,0.0006287331027978,0.0280572147123546,0.0671958503615215,0.0,0.0639735932096824,0.0137535366237032,43446.98781829613,8.186890914806664,7.712511788745678,3.3991669286387927,US,USA
9195,2025-01,global,shikimori.one,Entertainment,7.787920027986793e-05,0.0996933721204497,0.0067615378567497,0.1044893466467489,0.999921377466782,15.034593914615929,0.8245145058573787,356668.3933485337,3.5295227612233666,0.0,0.9780643132321724,0.0716251277616164,0.0573158267159367,0.6794559320701313,0.8545483135466625,0.8663416935293655,0.1147102759650915,0.0,0.0029090337290667,0.1208428335560971,0.0656498152370469,0.0426134130041669,0.0217784417013916,61535.00479597453,4.174542023744005,4.782215582986084,2.472285557040648,US,USA
9197,2025-01,global,exposedpassion.com,Uncategorized,7.785470803982395e-05,0.0002359418010224,7.864726700747149e-05,0.0003145890680298,0.9999213527329924,12.475815965395205,0.0004718836020448,46840.42886354699,4.006920959496657,0.0,0.9977978765237908,0.2342902084152575,0.0001572945340149,0.2298859614628391,0.3697994494691309,0.3940228077074321,0.6402674007078254,0.0,0.0,0.008022021234762,0.0051907196224931,0.0027526543452615,0.0,17340.708375933937,5.773731812819505,5.7708218639402284,3.954148643334644,FR,FRA
